,0,1
100,"['are', 'you', 'able', 'to', 'find', 'me', 'a', 'french', 'expensive', 'restaurant', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'restaurant-pricerange', 'O', 'O']"
101,"['yes', 'i', 'would', 'also', 'like', 'to', 'find', 'an', 'expensive', 'restaurant', 'in', 'the', 'same', 'area', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O']"
102,"['i', 'would', 'prefer', 'british', 'food', 'and', 'an', 'expensive', 'price', 'range', 'if', 'possible', '.']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O']"
103,"['good', 'morning', 'i', 'need', 'help', 'finding', 'a', 'restaurant', 'that', 'serves', 'bistro', 'in', 'the', 'moderate', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
104,"['how', 'about', '1', 'with', 'british', 'food', '?']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
105,"['i', 'do', 'not', 'have', 'a', 'preferred', 'area', 'which', 'ones', 'have', 'a', 'table', 'available', 'for', '6', 'people', 'at', '12:30', 'on', 'tuesday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
106,"['can', 'you', 'help', 'me', 'find', 'a', 'moderate', '-ly', 'priced', 'place', 'to', 'eat', 'located', 'in', 'the', 'centre', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
107,"['yes', 'do', 'any', 'serve', 'international', 'food', '?']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
108,"['can', 'you', 'check', 'to', 'see', 'if', 'either', 'has', 'booking', 'for', '5', 'people', 'at', '17:15', 'on', 'monday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
109,"['no', 'i', 'need', '17:', '5', 'on', 'monday', 'perhaps', 'a', 'different', 'restaurant', 'in', 'the', 'centre', 'with', 'moderate', 'price', '-s', '?', 'any', 'cuisine', 'is', 'fine', '.']","['O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
110,"['i', 'want', 'to', 'find', 'an', 'expensive', 'restaurant', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
111,"['what', 'are', 'my', 'options', 'for', 'cheap', 'restaurant', '-s', 'in', 'the', 'city', 'center', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
112,"['that', 'sounds', 'wonderful', 'can', 'you', 'book', 'a', 'table', 'for', '5', 'on', 'tuesday', 'at', '15:15', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
113,"['is', 'there', 'any', 'place', 'here', 'in', 'the', 'centre', 'that', 'serves', 'corsica', 'food', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'restaurant-food', 'O', 'O']"
114,"['are', 'there', 'any', 'restaurant', '-s', 'in', 'the', 'centre', 'that', 'serves', 'north american', 'type', 'of', 'food', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O']"
115,"['i', 'need', 'a', 'cheap', 'place', 'to', 'eat', 'on', 'the', 'south', 'side', 'of', 'town', '.']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
116,"['nados', 'serves', 'portuguese', 'sounds', 'good', 'can', 'i', 'get', 'a', 'address', 'food', 'type', 'and', 'phone', 'number', 'nados', 'serves', 'portuguese', 'sounds', 'good', 'can', 'i', 'get', 'a', 'address', ',', 'food', 'type', ',', 'and', 'phone', 'number', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
117,"['excellent', 'i', 'also', 'need', 'to', 'find', 'a', 'place', 'to', 'stay', 'while', 'in', 'town', 'can', 'you', 'help', 'me', 'find', 'a', 'cheap', 'hotel', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O']"
118,"['yes', ""i'll"", 'be', 'staying', 'on', 'the', 'south', 'side', 'so', 'a', 'cheap', '4', 'star', 'guesthouse', 'with', 'free', 'wifi', 'will', 'do']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
119,"['i', 'am', 'looking', 'for', 'a', 'cheap', 'restaurant', 'that', 'serves', 'scandinavian', 'food']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-food', 'O']"
120,"['are', 'there', 'any', 'cheap', 'restaurant', '-s', 'that', 'serve', 'italian', 'food', '?']","['O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
121,"['it', 'really', 'does', 'not', 'matter', 'but', 'i', 'suppose', 'the', 'north', '.', 'can', 'i', 'get', 'the', 'address', 'and', 'phone', 'number', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
122,"['i', 'would', 'like', 'something', 'moderate', '-ly', 'priced', '.']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
123,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'that', 'serves', 'international', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
124,"['i', 'would', 'like', 'to', 'find', 'a', 'moderate', '-ly', 'priced', 'place', 'and', 'i', 'need', 'a', 'reservation', 'for', '4', 'people', 'at', '12:15', 'on', 'a', 'thursday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'restaurant-bookday', 'O']"
125,"['yes', 'could', 'you', 'make', 'it', 'for', '11:15', ',', 'and', 'can', 'you', 'give', 'me', 'the', 'reference', 'number', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
126,"['actually', 'it', 's', 'from', 'fitzwilliam', 'museum', 'to', 'the varsity restaurant', 'i', 'want', 'to', 'arrive', 'by', 'the', '11:15', 'booking', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'O']"
127,"['it', 'does', 'not', 'matter', 'at', 'long', 'as', 'i', 'arrive', 'at', 'the', 'restaurant', 'by', '11:15', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O']"
128,"['i', 'am', 'sorry', 'i', 'meant', 'to', 'ask', 'for', 'information', 'on', 'a', 'restaurant', 'it', 's', 'called', 'the', 'stazione restaurant and coffee bar', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O']"
129,"['yes', 'sounds', 'wonderful', 'can', 'you', 'book', 'a', 'table', 'for', '7', 'at', '12:00', 'on', 'saturday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
130,"['i', 'am', 'looking', 'for', 'a', 'particular', 'restaurant', 'called', 'zizzi cambridge', '.', 'can', 'you', 'tell', 'me', 'what', 'area', 'it', 'is', 'in', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
131,"['i', 'am', 'looking', 'for', 'an', 'expensive', 'restaurant', 'in', 'the', 'south', 'part', 'of', 'town']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
132,"['yes', 'i', 'want', 'to', 'reserve', 'a', 'table', 'for', '7', 'people', 'at', '15:00', 'on', 'thursday', 'at', 'an', 'expensive', 'african', 'restaurant', '.', 'can', 'you', 'help', 'me', 'with', 'this', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
133,"['sure', 'if', 'there', 'are', 'no', 'other', 'african', 'eateries', 'to', 'choose', 'from', ',', 'try', 'the', '14:00', 'at', 'the', 'bedouin', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
134,"['could', 'you', 'get', 'a', 'reservation', 'at', 'a', 'difference', 'expensive', 'african', 'restaurant', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O', 'O']"
135,"['yes', 'i', 'am', 'looking', 'for', 'a', 'restaurant', 'called', 'gourmet burger kitchen', '.', 'can', 'you', 'tell', 'me', 'the', 'price', 'range', 'and', 'area', 'that', 's', 'in', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
136,"['i', 'want', 'to', 'find', 'a', 'restaurant', 'in', 'the', 'east', 'part', 'of', 'town', 'it', 'serves', 'chinese', 'food', '.', 'what', 'is', 'the', 'address', ',', 'phone', 'number', ',', 'and', 'postcode', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
137,"['no', 'thank', 'you', 'though', 'i', 'would', 'like', 'information', 'on', 'greek', 'restaurant', '-s', 'that', 'would', 'be', 'in', 'the', 'same', 'area', 'as', 'the', 'churches', 'you', 'suggested', ',', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
138,"['well', 'how', 'about', 'african', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
139,"['that', 'sounds', 'good', 'can', 'you', 'book', '2', 'people', 'at', '13:30', 'on', 'tuesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'O']"
140,"['yes', ""i'll"", 'also', 'need', 'a', 'taxi', 'to', 'commute', 'between', 'the', '2', 'place', '-s', ""i'll"", 'need', 'to', 'be', 'at', 'the', 'restaurant', 'by', '13:30', ',', 'of', 'course', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O']"
141,"['i', 'need', 'it', 'to', 'arrive', 'before', 'the', '13:30', 'at', 'the', 'restaurant', '.', 'can', 'you', 'give', 'me', 'a', 'contact', 'number', 'and', 'the', 'car', 'type', 'that', 'will', 'pick', 'me', 'up', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-booktime', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
142,"['you', 'are', 'right', 'i', 'forgot', 'to', 'select', 'an', 'architectural', 'sight', 'that', 'i', 'wanted', 'to', 'visit', 'could', 'you', 'suggest', '1', 'in', 'the', 'city', 'centre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
143,"['thank', 'you', 'i', 'am', 'also', 'looking', 'for', 'a', 'restaurant', 'that', 'serves', 'vegetarian', 'food', 'and', 'that', 'is', 'expensive', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O']"
144,"['italian', 'would', 'be', 'fine', 'italian', 'would', 'be', 'fine', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O']"
145,"['no', 'any', 'area', 'will', 'work', 'whatever', 'you', 'recommend', 'i', 'need', 'a', 'reservation', 'for', 'friday', '3', 'people', 'at', '13:45', '.', 'please', 'include', 'the', 'reference', 'number', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
146,"['i', 'would', 'like', 'to', 'find', 'out', 'more', 'about', 'expensive', 'restaurant', '-s', 'in', 'the', 'city', 'centre', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
147,"['are', 'there', 'any', 'restaurant', '-s', 'that', 'serve', 'french', 'food', '?', 'if', 'so', ',', 'i', 'will', 'need', 'the', 'phone', 'number', 'to', 'the', 'restaurant', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
148,"['i', 'want', 'to', 'eat', 'at', 'an', 'expensive', 'gastropub', 'restaurant']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'restaurant-food', 'O']"
149,"['yeah', 'i', 'need', 'a', 'reservation', 'for', '4', 'people', 'on', 'saturday', 'at', '12:30', 'please']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
150,"['i', 'need', 'a', 'place', 'to', 'eat', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
151,"['can', 'you', 'please', 'search', 'for', 'indian', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
152,"['i', 'want', 'something', 'expensive', '.']","['O', 'O', 'O', 'restaurant-pricerange', 'O']"
153,"['that', 'would', 'be', 'fine', 'i', 'would', 'like', 'reservations', 'on', 'wednesday', 'for', '3', 'people', 'at', '18:15', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O']"
154,"['i', 'need', 'to', 'find', 'a', 'place', 'to', 'eat', 'in', 'the', 'centre', 'of', 'cambridge', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
155,"['i', 'would', 'like', 'something', 'that', 'serves', 'modern european', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O']"
156,"['great', 'can', 'you', 'book', '1', 'for', '2', 'people', 'at', '16:00', 'on', 'monday', 'please', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O', 'O']"
157,"['i', 'am', 'also', 'looking', 'for', 'a', 'train', 'for', 'monday', 'departing', 'birmingham', 'new', 'street', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O']"
158,"['i', 'want', 'something', 'that', 's', 'moderate', '-ly', 'priced', '.', 'any', 'type', 'of', 'food', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
159,"['i', 'would', 'like', 'the', 'north', 'part', 'of', 'town', ',', 'please', '.']","['O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O']"
160,"['i', 'am', 'looking', 'for', 'a', 'cheap', 'restaurant', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O']"
161,"['do', 'any', 'serve', 'spanish', 'food', '?']","['O', 'O', 'O', 'restaurant-food', 'O', 'O']"
162,"['i', 'am', 'also', 'looking', 'for', 'an', 'indian', 'restaurant', 'that', 'is', 'located', 'in', 'the', 'centre', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
163,"['curry', 'garden', 'sounds', 'good', 'can', 'you', 'book', 'me', 'for', '4', 'people', 'at', '12:15', 'on', 'saturday', 'curry garden', 'sounds', 'good', 'can', 'you', 'book', 'me', 'for', '4', 'people', 'at', '12:15', 'on', 'saturday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-booktime', 'O', 'restaurant-bookday', 'O']"
164,"['i', 'am', 'looking', 'for', 'a', 'restaurant', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
165,"['i', 'am', 'looking', 'for', 'an', 'expensive', 'restaurant', 'in', 'the', 'centre', 'type', 'of', 'food', 'does', 'not', 'matter', 'but', 'i', 'need', 'a', 'table', 'for', '7', 'people', 'for', 'tuesday', 'at', '13:15', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O']"
166,"['could', 'we', 'try', 'for', 'tuesday', 'at', '12:15', 'please', '.']","['O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O', 'O']"
167,"['yes', 'i', 'would', 'like', 'to', 'find', 'a', 'restaurant', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
168,"['i', 'would', 'chinese', 'please', '.']","['O', 'O', 'restaurant-food', 'O', 'O']"
169,"['yeah', 'i', 'would', 'like', 'a', 'moderate', '-ly', 'priced', 'restaurant', 'and', 'type', 'of', 'food', 'does', 'not', 'actually', 'matter', 'just', 'somewhere', 'moderate', '-ly', 'priced', 'in', 'the', 'centre', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
170,"['i', 'also', 'need', 'information', 'on', 'the', 'maharajah tandoor restaurant', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O']"
171,"['yes', 'please', 'book', 'a', 'table', 'for', '1', 'at', '16:00', 'on', 'wednesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
172,"['i', 'am', 'looking', 'for', 'an', 'expensive', 'restaurant', 'in', 'the', 'center', 'of', 'town', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
173,"['is', 'there', 'any', 'turkish', 'cuisine', '?', 'if', 'so', 'i', 'need', 'the', 'postcode', 'and', 'the', 'address', '.']","['O', 'O', 'O', 'restaurant-food', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
174,"['please', 'find', 'me', 'an', 'expensive', 'place', 'to', 'dine', 'on', 'the', 'south', 'side', 'of', 'town']","['O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O']"
175,"['how', 'about', 'chinese', '.']","['O', 'O', 'restaurant-food', 'O']"
176,"['yes', 'that', 'sounds', 'good', 'book', 'a', 'table', 'for', '3', 'at', '13:45', 'please', '.']","['O', 'O', 'O', 'restaurant-name', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O']"
177,"['i', 'would', 'like', 'to', 'make', 'it', 'for', 'wednesday', '.', 'can', 'you', 'include', 'the', 'reference', 'number', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O']"
178,"['the', 'area', 'does', 'not', 'matter', 'just', 'the', 'criteria', 'i', 'stated', 'it', 'will', 'be', 'starting', 'wednesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
179,"['if', 'you', 'can', 'book', 'it', 'for', 'my', 'group', 'i', 'need', 'it', 'for', '3', 'nights', 'starting', 'on', 'wednesday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
180,"['yes', 'have', 'you', 'heard', 'of', 'a', 'restaurant', 'called', 'curry king', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O']"
181,"['can', 'you', 'book', 'be', 'there', 'for', '8', 'people', 'at', '18:30', 'on', 'thursday', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
182,"['i', 'am', 'looking', 'for', 'an', 'expensive', 'restaurant', 'in', 'the', 'south', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O']"
183,"['either', '1', 'i', 'just', 'need', 'it', 'to', 'be', 'open', 'on', 'sunday', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O']"
184,"['i', 'would', 'like', 'that', 'a', 'table', 'for', '8', 'at', '12:00', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-bookpeople', 'O', 'restaurant-booktime', 'O']"
185,"['yes', 'where', 'is', 'a', 'good', 'expensive', 'restaurant', 'in', 'the', 'west', 'area', 'of', 'town', '?']","['O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'O', 'O']"
186,"['what', 's', 'the', 'address', 'postcode', 'and', 'phone', 'number', 'of', 'the', 'thai', 'restaurant', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O']"
187,"['let', 's', 'book', 'it', 'for', 'wednesday', 'please', '.']","['O', 'O', 'O', 'O', 'O', 'restaurant-bookday', 'O', 'O']"
188,"['i', 'am', 'looking', 'for', 'a', 'place', 'to', 'dine', 'in', 'the', 'centre', 'in', 'the', 'moderate', 'price', 'range', '.']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O']"
189,"['yes', 'that', 'would', 'be', 'fine', 'i', 'do', 'not', 'need', 'a', 'book', 'but', 'can', 'you', 'give', 'me', 'the', 'phone', 'number', 'and', 'address', 'for', 'cotto', '?', 'thanks']","['O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'O', 'restaurant-name', 'O', 'O']"
190,"['can', 'you', 'help', 'me', 'find', 'a', 'cheap', 'restaurant', 'in', 'the', 'centre', '?']","['O', 'O', 'O', 'O', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'restaurant-area', 'O']"
191,"['oh', 'yes', 'italian', ',', 'please', '.']","['O', 'O', 'restaurant-food', 'O', 'O', 'O']"
192,"['no', 'let', 's', 'try', 'italian', 'on', 'the', 'cheap', 'side', 'located', 'in', 'the', 'centre', 'book', 'for', '7', 'people', 'on', 'wednesday', 'at', '11:45', 'please', '.']","['O', 'O', 'O', 'O', 'restaurant-food', 'O', 'O', 'restaurant-pricerange', 'O', 'O', 'O', 'O', 'restaurant-area', 'O', 'O', 'restaurant-bookpeople', 'O', 'O', 'restaurant-bookday', 'O', 'restaurant-booktime', 'O', 'O']"
